ID	representative	average_score	family_size	rotation_matrix	rotation_type
3002733	6L35_H_51_140	0.8994142857142858	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000400	2JN9_A_3_97		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002357	3IBP_A_572_666		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000632	1IYB_A_1_204	0.85825	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001526	6A3K_A_1_129	0.8870733333333334	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002191	2WVQ_A_13_221	0.99175	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001714	1UZ3_A_13_102		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001370	3AY5_A_14_167	0.8009	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001142	1Q60_A_8_93	0.96395	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002368	4AUR_A_276_571		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000867	2F7F_A_4_140	0.6747555555555557	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001189	1PU1_A_1_91		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000269	1LSH_B_1356_1529		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000893	2AXT_U_37_134	0.9806	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001941	4YXH_A_117_217	0.8375473684210527	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001519	1EL6_A_12_219		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001979	6RPQ_A_113_279	0.6934999999999999	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000097	3CI0_K_29_93	0.6778500000000001	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001145	1F5N_A_310_402	0.8167	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001377	6J02_A_4_106	0.9220166666666666	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002196	3MY2_A_59_184	0.7569600000000001	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001713	1WNA_A_1_127		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001521	2GNX_A_123_294		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000635	6H42_B_13_403	0.93042	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000407	6O6D_A_5_70	0.9534	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002350	2IW3_A_335_415		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000063	1P92_A_65_139	0.9385	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002734	4H3W_A_38_227	0.6846	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002506	7ELL_i_43_675	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000251	2CIW_A_120_298	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001383	3WDB_A_1_145	0.869	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001348	2A6T_A_1_94		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000894	1BUO_A_6_126	0.7740864864864865	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001946	1COL_A_5_201	0.8562799999999999	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002539	5UTV_A_4_77	0.809625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000860	1XG2_B_1_150	0.9383333333333336	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000438	2HC5_A_2_109	0.7313000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001964	2W7Q_B_20_204	0.5172642857142857	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001158	6H3R_A_10_170	0.91028	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000628	4U32_X_2_55	0.875307142857143	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002729	2EBE_B_1_106		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001990	4EHS_B_439_559	0.6387	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000842	1PBU_A_276_437		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001503	2R31_A_6_238	0.9671	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002386	2WJV_D_1105_1198		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001731	2LYY_A_1_96	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001355	3MXZ_A_1_107	0.8032999999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000287	2AXI_A_25_109	0.8759428571428571	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000889	7L32_B_1_152	0.8749800000000001	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001167	1Q0G_A_1_117	0.99475	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002524	6J56_A_1158_1282	0.9363	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000273	5NLC_B_3_217	0.79646875	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001193	2HQH_H_1406_1427	1.0	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000041	1OMO_A_1_320	0.9162375	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002716	2KJ1_C_43_103	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000425	2JN4_A_1_66		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002372	2KVO_A_1_112	0.92285	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002140	3ETZ_A_4_109		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000617	1IXM_A_13_191		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001399	1ZQ7_B_1_199	0.8522666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001997	2HV6_A_22_322	0.9422666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000845	3QZ4_A_28_333	0.6786156862745096	51	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000079	2HPU_A_35_160	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002178	2OH5_A_2_248	0.9995333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001709	6WU9_F_2_178	0.75693	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001963	1DT9_A_5_142		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002147	2ABY_A_1_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000610	4XZV_C_371_425	1.0	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000422	2H7A_A_3_110		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002375	3L5O_A_1_89	0.8312999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001194	1YSJ_A_178_292	0.7473666666666667	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000046	6YEH_E_63_355	0.6446470588235294	51	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002711	6CXH_A_182_259	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002523	4P02_A_13_125		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000274	2HJQ_A_1_49	0.7136333333333335	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001160	4HVZ_A_37_51	1.0	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001352	1Y0N_A_1_76		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000280	2RD6_A_1_137	0.9667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001736	1G8Q_A_113_202	0.903175	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001504	1QF6_A_63_224	0.8557999999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002381	2MVN_A_153_192		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000619	1N4K_A_436_602		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000873	2QGM_A_33_445	0.71285	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002718	4W5X_A_2_118		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000289	1RH5_C_21_52		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000887	1PZQ_A_3_60		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001955	4MHE_D_9_68	0.7983479166666667	48	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001169	2JHB_A_3_143	0.83535	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002388	2W16_A_44_120	0.7274857142857144	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002727	2BX2_L_415_510		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000070	4BZ1_A_301_394	0.4846366379310344	239	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000242	1XI3_A_2_207	0.9381	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001390	4LSS_G_44_492	0.9207522727272726	44	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002515	4GWP_C_23_214	0.7882	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000626	6AYS_C_1_228	0.8053036585365853	82	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002171	5CWS_K_74_314	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002343	2P4W_A_119_169		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000414	4D1L_B_303_339	0.9256	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001700	2O3I_A_2_240		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002185	5YNY_A_8_117	0.8438	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001532	3PMG_A_191_303	0.6037000000000001	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000084	4KU7_A_223_351	0.7920967741935484	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001156	2A9P_A_2_118	0.84646821192053	151	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001364	1RF8_B_217_314		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000880	4P7D_A_1_84	0.7519333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001952	1VKY_B_4_335	0.8444666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000874	2EPI_B_3_98	0.8869285714285714	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000048	2CVZ_A_2_190	0.704984090909091	44	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002149	3M63_A_1_880		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001363	5G4D_A_1_76	0.8575636363636364	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000083	2PYY_A_4_221	0.5571560869565217	231	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001151	1Y2G_B_6_142		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001535	5ECJ_A_199_288	0.8760333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001707	1OSP_O_23_273	0.961	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002182	4YZ6_B_201_218		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002344	3EUH_B_120_293		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000413	1QMH_A_185_279		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000621	6MJN_A_2_139	0.8348958333333333	24	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002176	5NBG_B_65_171	0.8545	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000245	2GFQ_A_1_274	0.94485	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001397	3BCH_A_50_187	0.6703199999999999	60	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002512	2FKN_B_7_161	0.9702	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002720	5C8J_K_5_194	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001999	2CCV_A_1_99	0.9375666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000077	3OKR_A_6_231	0.6126769230769231	83	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001105	5LD9_A_12_140	0.6194600000000001	31	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001939	2V3C_C_325_427	0.8193142857142858	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002780	3X3M_A_1_394	0.9318666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001337	3LYN_A_11_132	0.9077	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001753	2NV4_A_1_133	0.8870999999999999	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000681	1AHL_A_1_49	0.75792	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001561	5B5E_t_1_31	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002122	5T3W_C_147_257	0.8582857142857143	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000675	1JEY_B_242_545	0.6369	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001595	5C2M_A_13_249	0.9595	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000447	4PUG_B_65_157	0.7449888888888888	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002310	4AFL_C_4_105	0.8436	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000023	1XL4_A_45_138	0.7643083333333333	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002774	3IXS_F_145_176		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002546	5F3Y_A_1002_1157	0.8697833333333334	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000211	1RH7_A_2_82	0.8857999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001308	2P1A_A_1_142	0.7335571428571429	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001906	2QKW_A_29_129		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002579	5B2R_B_58_447	0.67945	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000820	1V74_B_1_87		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000478	2Z7F_I_58_107	0.8347333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001798	1EZG_A_2_83		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002541	3OSS_C_122_186	0.7843000000000001	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000216	3F4W_A_1_211	0.7027435643564357	101	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000024	1WOS_A_279_353	0.8546714285714285	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000818	1KZQ_A_3_131	0.88705	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002773	2H2M_A_1_108		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001592	2I1S_B_4_188		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000440	1MKY_A_360_439	0.9463	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002317	5CAJ_A_2_256		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002125	4YNX_A_24_63	0.7921333333333335	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000672	5ZBJ_A_2_186	0.8626285714285714	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001566	1PEX_A_274_466	0.8896142857142857	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001754	6NXI_A_20_332	0.8546374999999999	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000686	6YS5_t_2_84	0.9268333333333332	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001330	1YNJ_C_668_700	0.9306666666666668	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001102	1B25_A_211_619	0.95265	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002787	2FIP_A_2_116		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002328	4WFC_C_7_106	0.6879	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000827	3RDY_A_3_69	0.8769777777777777	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000229	3BU8_A_44_245	0.9208	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001901	1ZT2_B_3_209		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001559	1KFM_A_2_51		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002321	2BW2_A_65_140		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000476	1JPM_A_126_359	0.7895107142857142	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000644	1Z0J_B_734_784		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001796	1NQJ_B_894_1008	0.9342	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002113	4TUX_A_186_257	0.9533	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000220	3ULX_A_8_169	0.92465	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002577	3U8V_B_1_88		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002745	2EHW_A_3_117		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001306	1J2J_B_168_208	0.8278	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002583	2X04_C_1385_1399		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001134	6YS3_j_1_142	0.8440100000000001	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001908	1UW7_A_1_113	0.8602166666666666	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000482	5IV8_D_20_168	0.624790909090909	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001550	2BX2_L_394_414	1.0	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001762	1O75_A_7_206		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000811	2ZJR_B_1_205	0.7538866666666666	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002548	6I2V_A_5_114	0.8794500000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000449	1WJ0_A_124_181	0.8541	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001937	4LMD_B_132_261	0.59028125	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001339	1M5S_A_1_145	0.7382	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001765	1GM5_A_7_105		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000485	1PXE_A_16_63		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001557	2V7Q_J_8_40		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001133	2FSU_A_12_194		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001301	1VK1_A_11_242	0.78025	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002584	2WAX_B_197_226		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002742	2V71_B_8_167		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000015	1ZGH_A_165_226	0.8296000000000001	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000829	6IGZ_M_2_32		9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000227	1S2E_A_1_288		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002570	2XKO_C_4_89	0.9331	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000643	5JQ9_A_1_275	0.7460224999999999	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001791	1IIO_A_1_81		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002114	4EMT_B_155_337	0.9161666666666668	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002326	3VWC_A_2_147		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000471	6Y7U_A_48_153	0.7980216216216216	37	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001930	2FFJ_A_7_288	0.8917666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002789	4YTO_A_673_767		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001568	1I4Y_A_1_113	0.7993428571428571	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000688	1NI5_A_315_432	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002319	4ZDN_A_998_1069	0.8663166666666666	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000218	1QD5_A_13_269	0.9962	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000816	1PAM_A_583_686	0.6342896551724139	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000049	2NU7_A_2_124	0.735723076923077	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000875	1PD3_A_63_116		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002148	4QEY_A_31_155	0.698975	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001739	1VQO_F_1_119	0.8087026315789475	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000881	1UFI_B_5_50		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001953	2LZ1_A_12_90	0.89315	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000620	1N8V_A_3_103	0.8594333333333334	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002177	4ALY_A_92_302	0.7636444444444445	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002345	3EUK_E_354_411		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000412	5F0E_B_72_117	0.843125	72	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002721	6SO5_F_191_291	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000076	1XZP_A_147_202	0.8981666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001998	1TM9_A_1_137		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000244	1Q90_A_248_286		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001396	1OTH_A_34_184	0.6289227272727274	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002513	4OHY_A_315_423	0.91205	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000082	1J6U_A_1_88	0.9172666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001150	1XRS_B_33_84		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001362	2UUB_T_8_106	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001706	6U7E_D_298_417	0.6882916666666666	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002183	3T5V_C_23_89	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001534	2AXT_J_7_40	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001168	3V92_A_4_114	0.8172384615384616	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000886	7PCY_A_0_99	0.6042539215686275	104	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001954	1RQP_A_193_298		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000288	3O0K_A_19_279	0.8946740259740261	77	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002389	4M0N_A_125_251		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000618	2FKL_A_126_189	0.9161	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000872	1RQP_A_8_192		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002719	3SB1_A_17_136		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001533	7QGS_A_330_420	0.72705	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001701	1JQI_A_4_234	0.8693357142857143	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002184	1ORI_A_176_353	0.84271	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001365	1AOL_A_9_236	0.8577	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001157	1J2M_A_1_99		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000243	6VQ5_B_12_128	0.7564692307692307	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001391	2CHH_A_1_113	0.93485	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002514	4EXT_A_156_251	0.99165	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002726	2BWR_A_7_401	0.7611	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000071	1U2H_A_20_111	0.5959211838006231	325	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000415	6WTS_A_512_567	0.8265250000000001	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000627	6TU2_C_189_502	0.9465608695652176	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002170	5IJN_H_334_502	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001708	1PB5_A_1_35		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001962	3MLP_A_342_386	1.0	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000078	2B7E_A_4_59	0.8894500000000001	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001996	1XOU_B_2_85	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
